EXPERIMENT	ISLAND	SPECIES	COUNT	RUN_TIME	HABITAT	DISTANCE	SIZE	TAXON	MIGRAT_RATE	MORTALITY
area	Shannon Rock	sp10	0	100	tropical	50	64	Arthropods	2	0.05
area	Isle of Leary	sp01	1	100	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp02	1	100	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp03	0	100	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp04	2	100	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp05	1	100	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp06	2	100	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp07	1	100	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp08	0	100	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp09	1	100	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp10	4	100	tropical	50	256	Arthropods	2	0.05
area	Shannon Rock	sp01	1	250	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp02	0	250	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp03	0	250	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp04	1	250	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp05	0	250	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp06	0	250	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp07	0	250	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp08	0	250	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp09	1	250	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp10	0	250	tropical	50	64	Arthropods	2	0.05
area	Isle of Leary	sp01	2	250	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp02	1	250	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp03	2	250	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp04	2	250	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp05	2	250	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp06	1	250	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp07	4	250	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp08	0	250	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp09	2	250	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp10	4	250	tropical	50	256	Arthropods	2	0.05
area	Shannon Rock	sp01	0	500	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp02	0	500	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp03	0	500	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp04	1	500	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp05	1	500	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp06	0	500	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp07	0	500	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp08	0	500	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp09	0	500	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp10	0	500	tropical	50	64	Arthropods	2	0.05
area	Isle of Leary	sp01	0	500	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp02	5	500	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp03	3	500	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp04	0	500	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp05	5	500	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp06	2	500	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp07	3	500	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp08	1	500	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp09	3	500	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp10	2	500	tropical	50	256	Arthropods	2	0.05
area	Shannon Rock	sp01	1	1000	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp02	0	1000	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp03	1	1000	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp04	0	1000	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp05	0	1000	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp06	0	1000	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp07	0	1000	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp08	0	1000	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp09	0	1000	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp10	0	1000	tropical	50	64	Arthropods	2	0.05
area	Isle of Leary	sp01	1	1000	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp02	0	1000	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp03	7	1000	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp04	6	1000	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp05	7	1000	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp06	3	1000	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp07	1	1000	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp08	3	1000	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp09	3	1000	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp10	5	1000	tropical	50	256	Arthropods	2	0.05
area	Shannon Rock	sp01	0	1500	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp02	0	1500	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp03	0	1500	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp04	0	1500	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp05	0	1500	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp06	0	1500	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp07	0	1500	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp08	1	1500	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp09	1	1500	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp10	1	1500	tropical	50	64	Arthropods	2	0.05
area	Isle of Leary	sp01	1	1500	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp02	5	1500	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp03	4	1500	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp04	5	1500	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp05	8	1500	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp06	1	1500	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp07	6	1500	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp08	1	1500	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp09	4	1500	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp10	2	1500	tropical	50	256	Arthropods	2	0.05
area	Shannon Rock	sp01	0	2500	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp02	0	2500	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp03	0	2500	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp04	0	2500	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp05	0	2500	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp06	1	2500	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp07	0	2500	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp08	1	2500	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp09	0	2500	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp10	0	2500	tropical	50	64	Arthropods	2	0.05
area	Isle of Leary	sp01	2	2500	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp02	3	2500	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp03	4	2500	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp04	1	2500	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp05	2	2500	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp06	1	2500	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp07	3	2500	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp08	5	2500	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp09	2	2500	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp10	6	2500	tropical	50	256	Arthropods	2	0.05
area	Shannon Rock	sp01	0	5000	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp02	0	5000	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp03	1	5000	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp04	0	5000	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp05	0	5000	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp06	0	5000	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp07	1	5000	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp08	0	5000	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp09	0	5000	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp10	0	5000	tropical	50	64	Arthropods	2	0.05
area	Isle of Leary	sp01	3	5000	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp02	3	5000	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp03	4	5000	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp04	4	5000	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp05	4	5000	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp06	3	5000	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp07	2	5000	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp08	3	5000	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp09	5	5000	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp10	6	5000	tropical	50	256	Arthropods	2	0.05
